Id,Code_18,EU_ID,Description,East_1K,North_1K
5753,211,EU_1626166,Non-irrigated arable land,495000,232000
5754,211,EU_1626166,Non-irrigated arable land,495000,232000
5755,211,EU_1626166,Non-irrigated arable land,493000,233000
5756,211,EU_1626166,Non-irrigated arable land,493000,233000
5757,211,EU_1626166,Non-irrigated arable land,494000,233000
5758,211,EU_1626166,Non-irrigated arable land,493000,234000
5759,211,EU_1626166,Non-irrigated arable land,493000,234000
5760,211,EU_1626166,Non-irrigated arable land,495000,233000
5761,211,EU_1626166,Non-irrigated arable land,495000,233000
5762,211,EU_1626166,Non-irrigated arable land,495000,233000
5763,211,EU_1626166,Non-irrigated arable land,494000,234000
5764,211,EU_1626166,Non-irrigated arable land,494000,234000
5765,211,EU_1626166,Non-irrigated arable land,495000,234000
5766,211,EU_1626166,Non-irrigated arable land,495000,234000
5767,211,EU_1626166,Non-irrigated arable land,491000,230000
5768,211,EU_1626166,Non-irrigated arable land,491000,230000
5769,211,EU_1626166,Non-irrigated arable land,493000,230000
5770,211,EU_1626166,Non-irrigated arable land,493000,230000
5771,211,EU_1626166,Non-irrigated arable land,493000,231000
5772,211,EU_1626166,Non-irrigated arable land,491000,231000
5773,211,EU_1626166,Non-irrigated arable land,491000,231000
5774,211,EU_1626166,Non-irrigated arable land,492000,231000
5775,211,EU_1626166,Non-irrigated arable land,492000,231000
5776,211,EU_1626166,Non-irrigated arable land,491000,232000
5777,211,EU_1626166,Non-irrigated arable land,491000,232000
5778,211,EU_1626166,Non-irrigated arable land,491000,232000
5779,211,EU_1626166,Non-irrigated arable land,491000,232000
5780,211,EU_1626166,Non-irrigated arable land,500000,231000
5781,211,EU_1626166,Non-irrigated arable land,500000,231000
5782,211,EU_1626166,Non-irrigated arable land,500000,231000
5783,211,EU_1626166,Non-irrigated arable land,500000,232000
5784,211,EU_1626166,Non-irrigated arable land,500000,232000
5785,211,EU_1626166,Non-irrigated arable land,501000,231000
5786,211,EU_1626166,Non-irrigated arable land,501000,231000
5787,211,EU_1626166,Non-irrigated arable land,501000,232000
5788,211,EU_1626166,Non-irrigated arable land,501000,232000
5789,211,EU_1626166,Non-irrigated arable land,501000,232000
5790,211,EU_1626166,Non-irrigated arable land,501000,232000
5791,211,EU_1626166,Non-irrigated arable land,502000,232000
5792,211,EU_1626166,Non-irrigated arable land,502000,232000
5793,211,EU_1626166,Non-irrigated arable land,502000,233000
5794,211,EU_1626166,Non-irrigated arable land,502000,233000
5795,211,EU_1626166,Non-irrigated arable land,502000,233000
5796,211,EU_1626166,Non-irrigated arable land,500000,229000
5797,211,EU_1626166,Non-irrigated arable land,501000,229000
5798,211,EU_1626166,Non-irrigated arable land,501000,229000
5799,211,EU_1626166,Non-irrigated arable land,501000,229000
5800,211,EU_1626166,Non-irrigated arable land,500000,230000
5801,211,EU_1626166,Non-irrigated arable land,500000,230000
5802,211,EU_1626166,Non-irrigated arable land,502000,229000
5803,211,EU_1626166,Non-irrigated arable land,502000,229000
5804,211,EU_1626166,Non-irrigated arable land,501000,230000
5805,211,EU_1626166,Non-irrigated arable land,501000,230000
5806,211,EU_1626166,Non-irrigated arable land,503000,229000
5807,211,EU_1626166,Non-irrigated arable land,502000,230000
5808,211,EU_1626166,Non-irrigated arable land,502000,230000
5809,211,EU_1626166,Non-irrigated arable land,502000,231000
5810,211,EU_1626166,Non-irrigated arable land,502000,231000
5811,211,EU_1626166,Non-irrigated arable land,502000,231000
5812,211,EU_1626166,Non-irrigated arable land,502000,228000
5813,211,EU_1626166,Non-irrigated arable land,503000,228000
5814,211,EU_1626166,Non-irrigated arable land,503000,228000
5815,211,EU_1626166,Non-irrigated arable land,503000,228000
5816,211,EU_1626166,Non-irrigated arable land,503000,229000
5817,211,EU_1626166,Non-irrigated arable land,498000,229000
5818,211,EU_1626166,Non-irrigated arable land,498000,229000
5819,211,EU_1626166,Non-irrigated arable land,497000,231000
5820,211,EU_1626166,Non-irrigated arable land,498000,230000
5821,211,EU_1626166,Non-irrigated arable land,498000,230000
5822,211,EU_1626166,Non-irrigated arable land,498000,230000
5823,211,EU_1626166,Non-irrigated arable land,498000,231000
5824,211,EU_1626166,Non-irrigated arable land,498000,231000
5825,211,EU_1626166,Non-irrigated arable land,499000,230000
5826,211,EU_1626166,Non-irrigated arable land,499000,230000
5827,211,EU_1626166,Non-irrigated arable land,499000,230000
5828,211,EU_1626166,Non-irrigated arable land,499000,231000
5829,211,EU_1626166,Non-irrigated arable land,499000,231000
5830,211,EU_1626166,Non-irrigated arable land,499000,231000
5831,211,EU_1626166,Non-irrigated arable land,497000,232000
5832,211,EU_1626166,Non-irrigated arable land,497000,232000
5833,211,EU_1626166,Non-irrigated arable land,497000,232000
5834,211,EU_1626166,Non-irrigated arable land,498000,232000
5835,211,EU_1626166,Non-irrigated arable land,498000,232000
5836,211,EU_1626166,Non-irrigated arable land,499000,232000
5837,211,EU_1626166,Non-irrigated arable land,498000,229000
5838,211,EU_1626166,Non-irrigated arable land,499000,229000
5839,211,EU_1626166,Non-irrigated arable land,499000,229000
5840,211,EU_1626166,Non-irrigated arable land,500000,229000
5841,211,EU_1626166,Non-irrigated arable land,500000,229000
5842,211,EU_1626166,Non-irrigated arable land,494000,229000
5843,211,EU_1626166,Non-irrigated arable land,494000,229000
5844,211,EU_1626166,Non-irrigated arable land,494000,229000
5845,211,EU_1626166,Non-irrigated arable land,493000,229000
5846,211,EU_1626166,Non-irrigated arable land,493000,229000
5847,211,EU_1626166,Non-irrigated arable land,493000,230000
5848,211,EU_1626166,Non-irrigated arable land,494000,230000
5849,211,EU_1626166,Non-irrigated arable land,494000,230000
5850,211,EU_1626166,Non-irrigated arable land,494000,230000
5851,211,EU_1626166,Non-irrigated arable land,495000,229000
5852,211,EU_1626166,Non-irrigated arable land,495000,229000
5853,211,EU_1626166,Non-irrigated arable land,496000,229000
5854,211,EU_1626166,Non-irrigated arable land,496000,229000
5855,211,EU_1626166,Non-irrigated arable land,496000,230000
5856,211,EU_1626166,Non-irrigated arable land,496000,230000
5857,211,EU_1626166,Non-irrigated arable land,497000,229000
5858,211,EU_1626166,Non-irrigated arable land,497000,230000
5859,211,EU_1626166,Non-irrigated arable land,497000,230000
5860,211,EU_1626166,Non-irrigated arable land,494000,227000
5861,211,EU_1626166,Non-irrigated arable land,494000,227000
5862,211,EU_1626166,Non-irrigated arable land,494000,228000
5863,211,EU_1626166,Non-irrigated arable land,494000,228000
5864,211,EU_1626166,Non-irrigated arable land,494000,228000
5865,211,EU_1626166,Non-irrigated arable land,495000,228000
5866,211,EU_1626166,Non-irrigated arable land,495000,228000
5867,211,EU_1626166,Non-irrigated arable land,496000,228000
5868,211,EU_1626166,Non-irrigated arable land,496000,228000
5869,211,EU_1626166,Non-irrigated arable land,493000,227000
5870,211,EU_1626166,Non-irrigated arable land,493000,227000
5871,211,EU_1626166,Non-irrigated arable land,493000,227000
5872,211,EU_1626166,Non-irrigated arable land,493000,229000
5873,211,EU_1626166,Non-irrigated arable land,489000,227000
5874,211,EU_1626166,Non-irrigated arable land,489000,227000
5875,211,EU_1626166,Non-irrigated arable land,489000,227000
5876,211,EU_1626166,Non-irrigated arable land,489000,227000
5877,211,EU_1626166,Non-irrigated arable land,489000,227000
5878,112,EU_1571904,Discontinuous urban fabric,517000,236000
5879,112,EU_1571904,Discontinuous urban fabric,517000,236000
5880,112,EU_1571904,Discontinuous urban fabric,515000,235000
5881,112,EU_1571904,Discontinuous urban fabric,515000,235000
5882,112,EU_1571904,Discontinuous urban fabric,515000,235000
5883,112,EU_1571904,Discontinuous urban fabric,515000,235000
5884,112,EU_1571904,Discontinuous urban fabric,516000,235000
5885,112,EU_1571904,Discontinuous urban fabric,516000,235000
5886,112,EU_1571904,Discontinuous urban fabric,516000,236000
5887,112,EU_1571904,Discontinuous urban fabric,516000,236000
5888,112,EU_1571904,Discontinuous urban fabric,517000,235000
5889,112,EU_1571904,Discontinuous urban fabric,517000,235000
5890,112,EU_1571904,Discontinuous urban fabric,517000,235000
5891,112,EU_1571904,Discontinuous urban fabric,517000,235000
5892,112,EU_1571904,Discontinuous urban fabric,517000,236000
5893,112,EU_1571904,Discontinuous urban fabric,515000,234000
5894,112,EU_1571904,Discontinuous urban fabric,515000,234000
5895,112,EU_1571904,Discontinuous urban fabric,516000,234000
5896,112,EU_1571904,Discontinuous urban fabric,516000,234000
5897,112,EU_1571939,Discontinuous urban fabric,507000,234000
5898,112,EU_1571939,Discontinuous urban fabric,507000,234000
5899,112,EU_1571939,Discontinuous urban fabric,507000,235000
5900,112,EU_1571939,Discontinuous urban fabric,507000,235000
5901,112,EU_1571939,Discontinuous urban fabric,508000,234000
5902,112,EU_1571939,Discontinuous urban fabric,508000,235000
5903,112,EU_1571939,Discontinuous urban fabric,508000,235000
5904,112,EU_1571939,Discontinuous urban fabric,507000,236000
5905,112,EU_1571939,Discontinuous urban fabric,507000,236000
5906,112,EU_1571939,Discontinuous urban fabric,507000,236000
5907,112,EU_1571939,Discontinuous urban fabric,508000,236000
5908,112,EU_1571939,Discontinuous urban fabric,508000,236000
5909,112,EU_1571939,Discontinuous urban fabric,508000,236000
5910,112,EU_1571940,Discontinuous urban fabric,513000,235000
5911,112,EU_1571940,Discontinuous urban fabric,513000,235000
5912,112,EU_1571940,Discontinuous urban fabric,513000,236000
5913,112,EU_1571940,Discontinuous urban fabric,513000,236000
5914,112,EU_1571940,Discontinuous urban fabric,514000,236000
5915,112,EU_1571940,Discontinuous urban fabric,514000,236000
5916,112,EU_1571940,Discontinuous urban fabric,513000,237000
5917,112,EU_1571940,Discontinuous urban fabric,513000,237000
5918,211,EU_1626166,Non-irrigated arable land,489000,225000
5919,211,EU_1626166,Non-irrigated arable land,489000,225000
5920,211,EU_1626166,Non-irrigated arable land,489000,225000
5921,211,EU_1626166,Non-irrigated arable land,489000,226000
5922,211,EU_1626166,Non-irrigated arable land,489000,226000
5923,211,EU_1626166,Non-irrigated arable land,490000,221000
5924,211,EU_1626166,Non-irrigated arable land,490000,222000
5925,211,EU_1626166,Non-irrigated arable land,490000,222000
5926,211,EU_1626166,Non-irrigated arable land,490000,223000
5927,211,EU_1626166,Non-irrigated arable land,490000,223000
5928,211,EU_1626166,Non-irrigated arable land,490000,224000
5929,211,EU_1626166,Non-irrigated arable land,490000,224000
5930,211,EU_1626166,Non-irrigated arable land,490000,224000
5931,211,EU_1626166,Non-irrigated arable land,490000,226000
5932,211,EU_1626166,Non-irrigated arable land,490000,226000
5933,211,EU_1626166,Non-irrigated arable land,490000,226000
5934,211,EU_1626166,Non-irrigated arable land,490000,227000
5935,211,EU_1626166,Non-irrigated arable land,490000,227000
5936,211,EU_1626166,Non-irrigated arable land,490000,227000
5937,211,EU_1626166,Non-irrigated arable land,490000,227000
5938,211,EU_1626166,Non-irrigated arable land,491000,220000
5939,211,EU_1626166,Non-irrigated arable land,491000,221000
5940,211,EU_1626166,Non-irrigated arable land,491000,221000
5941,211,EU_1626166,Non-irrigated arable land,491000,222000
5942,211,EU_1626166,Non-irrigated arable land,491000,222000
5943,211,EU_1626166,Non-irrigated arable land,491000,222000
5944,211,EU_1626166,Non-irrigated arable land,491000,223000
5945,211,EU_1626166,Non-irrigated arable land,491000,223000
5946,211,EU_1626166,Non-irrigated arable land,491000,223000
5947,211,EU_1626166,Non-irrigated arable land,491000,223000
5948,211,EU_1626166,Non-irrigated arable land,491000,223000
5949,211,EU_1626166,Non-irrigated arable land,491000,224000
5950,211,EU_1626166,Non-irrigated arable land,491000,224000
5951,211,EU_1626166,Non-irrigated arable land,491000,224000
5952,211,EU_1626166,Non-irrigated arable land,491000,224000
5953,211,EU_1626166,Non-irrigated arable land,491000,226000
5954,211,EU_1626166,Non-irrigated arable land,491000,226000
5955,211,EU_1626166,Non-irrigated arable land,491000,226000
5956,211,EU_1626166,Non-irrigated arable land,491000,226000
5957,211,EU_1626166,Non-irrigated arable land,492000,220000
5958,211,EU_1626166,Non-irrigated arable land,492000,220000
5959,211,EU_1626166,Non-irrigated arable land,492000,221000
5960,211,EU_1626166,Non-irrigated arable land,492000,221000
5961,211,EU_1626166,Non-irrigated arable land,492000,221000
5962,211,EU_1626166,Non-irrigated arable land,492000,222000
5963,211,EU_1626166,Non-irrigated arable land,492000,222000
5964,211,EU_1626166,Non-irrigated arable land,492000,222000
5965,211,EU_1626166,Non-irrigated arable land,492000,223000
5966,211,EU_1626166,Non-irrigated arable land,492000,223000
5967,211,EU_1626166,Non-irrigated arable land,492000,223000
5968,211,EU_1626166,Non-irrigated arable land,492000,230000
5969,211,EU_1626166,Non-irrigated arable land,492000,230000
5970,211,EU_1626166,Non-irrigated arable land,492000,243000
5971,211,EU_1626166,Non-irrigated arable land,492000,248000
5972,211,EU_1626166,Non-irrigated arable land,492000,248000
5973,211,EU_1626166,Non-irrigated arable land,492000,249000
5974,211,EU_1626166,Non-irrigated arable land,492000,249000
5975,211,EU_1626166,Non-irrigated arable land,493000,220000
5976,211,EU_1626166,Non-irrigated arable land,493000,220000
5977,211,EU_1626166,Non-irrigated arable land,493000,220000
5978,211,EU_1626166,Non-irrigated arable land,493000,221000
5979,211,EU_1626166,Non-irrigated arable land,493000,221000
5980,211,EU_1626166,Non-irrigated arable land,493000,221000
5981,211,EU_1626166,Non-irrigated arable land,493000,221000
5982,211,EU_1626166,Non-irrigated arable land,493000,222000
5983,211,EU_1626166,Non-irrigated arable land,493000,222000
5984,211,EU_1626166,Non-irrigated arable land,493000,223000
5985,211,EU_1626166,Non-irrigated arable land,493000,223000
5986,211,EU_1626166,Non-irrigated arable land,493000,224000
5987,211,EU_1626166,Non-irrigated arable land,493000,224000
5988,211,EU_1626166,Non-irrigated arable land,493000,226000
5989,211,EU_1626166,Non-irrigated arable land,493000,226000
5990,211,EU_1626166,Non-irrigated arable land,493000,248000
5991,211,EU_1626166,Non-irrigated arable land,493000,249000
5992,211,EU_1626166,Non-irrigated arable land,494000,219000
5993,211,EU_1626166,Non-irrigated arable land,494000,219000
5994,211,EU_1626166,Non-irrigated arable land,494000,219000
5995,211,EU_1626166,Non-irrigated arable land,494000,220000
5996,211,EU_1626166,Non-irrigated arable land,494000,220000
5997,211,EU_1626166,Non-irrigated arable land,494000,221000
5998,211,EU_1626166,Non-irrigated arable land,494000,221000
5999,211,EU_1626166,Non-irrigated arable land,494000,221000
6000,211,EU_1626166,Non-irrigated arable land,494000,222000
6001,211,EU_1626166,Non-irrigated arable land,494000,222000
6002,211,EU_1626166,Non-irrigated arable land,494000,223000
6003,211,EU_1626166,Non-irrigated arable land,494000,224000
6004,211,EU_1626166,Non-irrigated arable land,494000,224000
6005,211,EU_1626166,Non-irrigated arable land,494000,224000
6006,211,EU_1626166,Non-irrigated arable land,494000,225000
6007,211,EU_1626166,Non-irrigated arable land,494000,225000
6008,211,EU_1626166,Non-irrigated arable land,494000,226000
6009,211,EU_1626166,Non-irrigated arable land,494000,247000
